,cik_str,ticker,Company
2915,1650648,FDMT,"4D Molecular Therapeutics, Inc."
2916,1160990,PCN,Pimco Corporate & Income Strategy Fund
2917,1677703,CNDT,Conduent Inc
2918,1216583,JPC,Nuveen Preferred & Income Opportunities Fund
2919,800166,NGD,New Gold Inc. /Fi
2920,1802974,AVO,"Mission Produce, Inc."
2921,1666071,CDLX,"Cardlytics, Inc."
2922,949157,CENX,Century Aluminum Co
2923,1855066,MEGI,Mainstay Cbre Global Infrastructure Megatrends Term Fund
2924,1176984,EIM,Eaton Vance Municipal Bond Fund
2925,1672619,ELVN,"Enliven Therapeutics, Inc."
2926,1651958,EOSS,Eos Inc.
2927,1673772,RAPT,"Rapt Therapeutics, Inc."
2928,724004,MLAB,Mesa Laboratories Inc /Co/
2929,1308208,ULH,"Universal Logistics Holdings, Inc."
2930,1021162,TGI,Triumph Group Inc
2931,1849056,ALCC,Altc Acquisition Corp.
2932,1737287,ALLO,"Allogene Therapeutics, Inc."
2933,883618,NXP,Nuveen Select Tax Free Income Portfolio
2934,1655210,BYND,"Beyond Meat, Inc."
2935,827876,CLSK,"Cleanspark, Inc."
2936,1768259,GOTU,Gaotu Techedu Inc.
2937,1589526,BLBD,Blue Bird Corp
2938,110471,WWW,Wolverine World Wide Inc /De/
2939,704562,CDMO,"Avid Bioservices, Inc."
2940,1300391,EOI,Eaton Vance Enhanced Equity Income Fund
2941,1556739,THRY,"Thryv Holdings, Inc."
2942,1847903,CNTA,Centessa Pharmaceuticals Plc
2943,1057379,HCKT,"Hackett Group, Inc."
2944,1734342,AMTB,Amerant Bancorp Inc.
2945,1837686,VMEO,"Vimeo, Inc."
2946,1865408,EXAI,Exscientia Plc
2947,1409171,TITN,Titan Machinery Inc.
2948,946647,PFC,Premier Financial Corp
2949,1559432,TXO,"Txo Partners, L.P."
2950,1524931,CHUY,"Chuy'S Holdings, Inc."
2951,1422930,PUBM,"Pubmatic, Inc."
2952,1821160,GHLD,Guild Holdings Co
2953,790500,FAX,"Abrdn Asia-Pacific Income Fund, Inc."
2954,1863127,TYRA,"Tyra Biosciences, Inc."
2955,69488,MYE,Myers Industries Inc
2956,1600626,PKST,Peakstone Realty Trust
2957,700565,FMBH,"First Mid Bancshares, Inc."
2958,55135,KELYA,Kelly Services Inc
2959,1304492,ATEX,Anterix Inc.
2960,350852,CTBI,Community Trust Bancorp Inc /Ky/
2961,1788257,BWMX,"Betterware De Mexico, S.A.P.I. De C.V"
2962,1625278,NRDS,"Nerdwallet, Inc."
2963,1001614,REPX,"Riley Exploration Permian, Inc."
2964,1084201,SVA,Sinovac Biotech Ltd
2965,1314052,AVXL,Anavex Life Sciences Corp.
2966,1325964,LWLG,"Lightwave Logic, Inc."
2967,1094032,QDMI,Qdm International Inc.
2968,1484612,OM,"Outset Medical, Inc."
2969,1853138,AACT,Ares Acquisition Corp Ii
2970,1013488,BJRI,Bjs Restaurants Inc
2971,1604174,ECC,Eagle Point Credit Co Inc.
2972,902791,BBSI,Barrett Business Services Inc
2973,1504619,PFLT,Pennantpark Floating Rate Capital Ltd.
2974,1174164,FFC,Flaherty & Crumrine Preferred & Income Securities Fund Inc
2975,1636422,HCAT,"Health Catalyst, Inc."
2976,926282,ADTN,"Adtran Holdings, Inc."
2977,1095565,HSTM,Healthstream Inc
2978,1803737,EHAB,"Enhabit, Inc."
2979,764401,IIIN,Insteel Industries Inc
2980,1643303,NNDM,Nano Dimension Ltd.
2981,30305,DCO,Ducommun Inc /De/
2982,1683695,IMXI,"International Money Express, Inc."
2983,1430725,GSL,"Global Ship Lease, Inc."
2984,357294,HOV,Hovnanian Enterprises Inc
2985,1856430,SNPO,Snap One Holdings Corp.
2986,357173,OSBC,Old Second Bancorp Inc
2987,1533615,GMRE,Global Medical Reit Inc.
2988,1705873,BRY,Berry Corp (Bry)
2989,1865631,NN,Nextnav Inc.
2990,784199,AORT,"Artivion, Inc."
2991,798783,UHT,Universal Health Realty Income Trust
2992,1701051,WOW,"Wideopenwest, Inc."
2993,1886878,PAXS,Pimco Access Income Fund
2994,1020710,DXPE,Dxp Enterprises Inc
2995,1835724,ZH,Zhihu Inc.
2996,853180,VSLAX,Invesco Senior Loan Fund
2997,1793129,NDMO,Nuveen Dynamic Municipal Opportunities Fund
2998,834365,BLFS,Biolife Solutions Inc
2999,1822359,DCGO,Docgo Inc.
3000,1309251,MALG,Microalliance Group Inc.
3001,1609151,WEAV,"Weave Communications, Inc."
3002,1846253,OABI,"Omniab, Inc."
3003,1778114,AIO,Virtus Artificial Intelligence & Technology Opportunities Fund
3004,1134982,PVNC,"Apple Isports Group, Inc."
3005,1368519,NOA,North American Construction Group Ltd.
3006,1497645,INN,"Summit Hotel Properties, Inc."
3007,1334388,OBE,Obsidian Energy Ltd.
3008,858655,HAYN,Haynes International Inc
3009,1831631,LDI,"Loandepot, Inc."
3010,1171326,EUBG,Entrepreneur Universe Bright Group
3011,1383082,DBA,Invesco Db Agriculture Fund
3012,1349436,SD,Sandridge Energy Inc
3013,1774983,BROG,Brooge Energy Ltd
3014,1633336,CCAP,"Crescent Capital Bdc, Inc."
3015,1059386,VVR,Invesco Senior Income Trust
3016,1291733,GOL,Gol Intelligent Airlines Inc.
3017,1393726,TIPT,Tiptree Inc.
3018,1849635,DWAC,Digital World Acquisition Corp.
3019,1786108,TRIN,Trinity Capital Inc.
3020,775215,HBT,"Hbt Financial, Inc."
3021,1320375,BOE,Blackrock Enhanced Global Dividend Trust
3022,1728190,HUYA,Huya Inc.
3023,935419,RICK,"Rci Hospitality Holdings, Inc."
3024,1534254,CION,Cion Investment Corp
3025,1843586,OTLY,Oatly Group Ab
3026,1288403,WTI,W&T Offshore Inc
3027,1774342,NMCO,Nuveen Municipal Credit Opportunities Fund
3028,928658,CVLG,"Covenant Logistics Group, Inc."
3029,732417,HBIA,Hills Bancorporation
3030,1759138,CABA,"Cabaletta Bio, Inc."
3031,884152,VMO,Invesco Municipal Opportunity Trust
3032,854560,GSBC,"Great Southern Bancorp, Inc."
3033,1337117,ITRN,Ituran Location & Control Ltd.
3034,1801170,CLOV,"Clover Health Investments, Corp. /De"
3035,1865187,ARIS,"Aris Water Solutions, Inc."
3036,1046025,HFWA,Heritage Financial Corp /Wa/
3037,1005731,IDT,Idt Corp
3038,1053988,MUJ,"Blackrock Muniholdings New Jersey Quality Fund, Inc."
3039,1034665,MHD,"Blackrock Muniholdings Fund, Inc."
3040,45876,NVRI,Enviri Corp
3041,100591,AGX,Argan Inc
3042,874501,AMBC,Ambac Financial Group Inc
3043,72573,MOV,Movado Group Inc
3044,1822928,HLLY,Holley Inc.
3045,886128,FCEL,Fuelcell Energy Inc
3046,1818794,DYN,"Dyne Therapeutics, Inc."
3047,1630472,TRTX,"Tpg Re Finance Trust, Inc."
3048,216851,PEO,"Adams Natural Resources Fund, Inc."
3049,895447,SCVL,Shoe Carnival Inc
3050,108985,YORW,York Water Co
3051,1313510,GGN,"Gamco Global Gold, Natural Resources & Income Trust"
3052,1626199,ALPN,"Alpine Immune Sciences, Inc."
3053,807863,MITK,Mitek Systems Inc
3054,1441236,CLW,Clearwater Paper Corp
3055,884219,VVI,Viad Corp
3056,1766600,SNDL,Sndl Inc.
3057,859070,FCBC,First Community Bankshares Inc /Va/
3058,729580,BELFA,Bel Fuse Inc /Nj
3059,827187,SNBR,Sleep Number Corp
3060,1023313,FORR,"Forrester Research, Inc."
3061,799850,CRMT,Americas Carmart Inc
3062,1326200,GNK,Genco Shipping & Trading Ltd
3063,1826286,VINP,Vinci Partners Investments Ltd.
3064,54381,KAMN,Kaman Corp
3065,1950246,MTAL,Metals Acquisition Ltd
3066,1806310,TSHA,"Taysha Gene Therapies, Inc."
3067,1296250,PFN,Pimco Income Strategy Fund Ii
3068,315858,BVH,Bluegreen Vacations Holding Corp
3069,1710680,HFRO,Highland Opportunities & Income Fund
3070,788329,JOUT,Johnson Outdoors Inc
3071,1529377,ACRE,Ares Commercial Real Estate Corp
3072,1437958,CCB,Coastal Financial Corp
3073,1383441,NIE,Virtus Equity & Convertible Income Fund
3074,876779,MGIC,Magic Software Enterprises Ltd
3075,1166663,TNP,Tsakos Energy Navigation Ltd
3076,1562818,BIT,Blackrock Multi-Sector Income Trust
3077,1499849,LND,Brasilagro - Brazilian Agricultural Real Estate Co
3078,1837014,SMRT,"Smartrent, Inc."
3079,925528,HDSN,Hudson Technologies Inc /Ny
3080,1537137,SLI,Standard Lithium Ltd.
3081,1160864,BHK,Blackrock Core Bond Trust
3082,1075415,DHC,Diversified Healthcare Trust
3083,1828852,MOND,"Mondee Holdings, Inc."
3084,1620459,JRVR,"James River Group Holdings, Ltd."
3085,1333274,MERC,Mercer International Inc.
3086,897429,CHS,"Chico'S Fas, Inc."
3087,1325618,IRMD,Iradimed Corp
3088,1144879,APLD,Applied Digital Corp.
3089,1170299,PML,Pimco Municipal Income Fund Ii
3090,1314966,BME,Blackrock Health Sciences Trust
3091,1360214,HROW,"Harrow Health, Inc."
3092,1231457,GNLX,Genelux Corp
3093,1495240,LAND,Gladstone Land Corp
3094,1235468,LQDT,Liquidity Services Inc
3095,715787,TILE,Interface Inc
3096,886206,FC,Franklin Covey Co
3097,1840856,SOUN,"Soundhound Ai, Inc."
3098,832428,SSP,E.W. Scripps Co
3099,1844280,THRN,"Thorne Healthtech, Inc."
3100,1342936,AVOI,"Advanced Voice Recognition Systems, Inc"
3101,33002,EBF,"Ennis, Inc."
3102,917470,ZEUS,Olympic Steel Inc
3103,1776738,CCHWF,Columbia Care Inc.
3104,1866501,WBX,Wallbox N.V.
3105,1840439,BMEA,"Biomea Fusion, Inc."
3106,1726173,BH-A,Biglari Holdings Inc.
3107,1468666,SCWX,Secureworks Corp
3108,798949,UNTC,Unit Corp
3109,1557746,ACRS,"Aclaris Therapeutics, Inc."
3110,1599901,RNA,"Avidity Biosciences, Inc."
3111,8063,ATRO,Astronics Corp
3112,844059,FRPH,"Frp Holdings, Inc."
3113,1464591,GPRK,Geopark Ltd
3114,1591670,FPI,Farmland Partners Inc.
3115,1653384,RWAY,Runway Growth Finance Corp.
3116,1668673,PETQ,"Petiq, Inc."
3117,1121484,OIS,"Oil States International, Inc"
3118,1823608,AMAL,Amalgamated Financial Corp.
3119,911971,TK,Teekay Corp
3120,1494582,BOC,Boston Omaha Corp
3121,1805012,VTRU,Vitru Ltd
3122,1234006,GOOD,Gladstone Commercial Corp
3123,71829,NR,Newpark Resources Inc
3124,80172,NPK,National Presto Industries Inc
3125,1227862,EMD,Western Asset Emerging Markets Debt Fund Inc.
3126,1017480,HIBB,Hibbett Inc
3127,1888012,HLVX,"Hillevax, Inc."
3128,1395325,ETJ,Eaton Vance Risk-Managed Diversified Equity Income Fund
3129,1267902,WIW,Western Asset Inflation-Linked Opportunities & Income Fund
3130,1653087,ALEC,"Alector, Inc."
3131,78814,PBI,Pitney Bowes Inc /De/
3132,1922097,LANV,Lanvin Group Holdings Ltd
3133,1570562,EOLS,"Evolus, Inc."
3134,879585,ATNI,"Atn International, Inc."
3135,1819580,YSG,Yatsen Holding Ltd
3136,1092796,SWBI,"Smith & Wesson Brands, Inc."
3137,1500435,GPRO,"Gopro, Inc."
3138,885601,IIM,Invesco Value Municipal Income Trust
3139,1069899,PAHC,Phibro Animal Health Corp
3140,1517399,SUPV,Grupo Supervielle S.A.
3141,1855129,GHRS,Gh Research Plc
3142,1781753,DAO,"Youdao, Inc."
3143,743238,SHYF,"Shyft Group, Inc."
3144,1583107,TBPH,"Theravance Biopharma, Inc."
3145,1370053,ANAB,"Anaptysbio, Inc"
3146,1602584,CCD,Calamos Dynamic Convertible & Income Fund
3147,1458412,CFB,"Crossfirst Bankshares, Inc."
3148,1866633,CCSI,"Consensus Cloud Solutions, Inc."
3149,1857816,GCT,Gigacloud Technology Inc
3150,708781,CASS,Cass Information Systems Inc
3151,1053352,HTBK,Heritage Commerce Corp
3152,1042729,MBWM,Mercantile Bank Corp
3153,357301,TRST,Trustco Bank Corp N Y
3154,1393299,BGY,Blackrock Enhanced International Dividend Trust
3155,1195738,NKX,Nuveen California Amt-Free Quality Municipal Income Fund
3156,917100,IFN,"India Fund, Inc."
3157,1937441,AMBI,Ambipar Emergency Response
3158,1043337,SRI,Stoneridge Inc
3159,1804591,ME,23Andme Holding Co.
3160,102212,UVSP,Univest Financial Corp
3161,1592057,EVA,Enviva Inc.
3162,1173489,CEVA,Ceva Inc
3163,1436208,LEGH,Legacy Housing Corp
3164,1794338,IGIC,International General Insurance Holdings Ltd.
3165,1512762,CHRS,"Coherus Biosciences, Inc."
3166,1608742,DIAX,Nuveen Dow 30Sm Dynamic Overwrite Fund
3167,1577437,ASC,Ardmore Shipping Corp
3168,1750284,OLMA,"Olema Pharmaceuticals, Inc."
3169,1855756,LILM,Lilium N.V.
3170,726601,CCBG,Capital City Bank Group Inc
3171,924717,SRDX,Surmodics Inc
3172,1372020,GLDD,Great Lakes Dredge & Dock Corp
3173,1853962,IAUX,I-80 Gold Corp.
3174,1548717,LDP,"Cohen & Steers Ltd Duration Preferred & Income Fund, Inc."
3175,1703141,DESP,"Despegar.Com, Corp."
3176,1835856,BETR,Better Home & Finance Holding Co
3177,925683,BTO,John Hancock Financial Opportunities Fund
3178,1619856,CRBU,"Caribou Biosciences, Inc."
3179,1730463,AUTL,Autolus Therapeutics Plc
3180,1109242,HAFC,Hanmi Financial Corp
3181,3197,CECO,Ceco Environmental Corp
3182,712034,ACCO,Acco Brands Corp
3183,1160308,SVRA,Savara Inc
3184,1504461,NGL,Ngl Energy Partners Lp
3185,34067,BOOM,Dmc Global Inc.
3186,216085,HVT,Haverty Furniture Companies Inc
3187,1689375,TRDA,"Entrada Therapeutics, Inc."
3188,1447362,CSTL,Castle Biosciences Inc
3189,1383058,DBO,Invesco Db Oil Fund
3190,1948455,ISPR,Ispire Technology Inc.
3191,1819790,TARS,"Tarsus Pharmaceuticals, Inc."
3192,1080720,GUT,Gabelli Utility Trust
3193,1175535,WSR,Whitestone Reit
3194,1546429,BGB,Blackstone Strategic Credit 2027 Term Fund
3195,852772,DENN,Denny'S Corp
3196,796505,CLFD,"Clearfield, Inc."
3197,1857853,COOK,"Traeger, Inc."
3198,1810523,FTHY,First Trust High Yield Opportunities 2027 Term Fund
3199,1010000,RUPRF,Rupert Resources Ltd
3200,1839799,GAMB,Gambling.Com Group Ltd
3201,1084765,RGP,"Resources Connection, Inc."
3202,1623590,FINR,Fintech Scion Ltd
3203,1747068,MCBS,"Metrocity Bankshares, Inc."
3204,1814287,ABL,"Abacus Life, Inc."
3205,1631574,WVE,Wave Life Sciences Ltd.
3206,1313310,GRVY,"Gravity Co., Ltd."
3207,880892,VGM,Invesco Trust For Investment Grade Municipals
3208,1476045,CLDT,Chatham Lodging Trust
3209,1823144,CMPO,"Composecure, Inc."
3210,1635977,THW,Tekla World Healthcare Fund
3211,1277866,EXK,Endeavour Silver Corp
3212,879911,AERG,"Applied Energetics, Inc."
3213,101199,UFCS,United Fire Group Inc
3214,877463,VKQ,Invesco Municipal Trust
3215,1070524,GCBC,Greene County Bancorp Inc
3216,1662991,SEZL,Sezzle Inc.
3217,1513363,FDUS,Fidus Investment Corp
3218,1754820,DM,"Desktop Metal, Inc."
3219,61986,MTW,Manitowoc Co Inc
3220,1117297,QNST,"Quinstreet, Inc"
3221,884624,OFIX,Orthofix Medical Inc.
3222,1518621,ORC,"Orchid Island Capital, Inc."
3223,1098972,AGEN,Agenus Inc
3224,1270073,ICPT,"Intercept Pharmaceuticals, Inc."
3225,1933414,MLYS,"Mineralys Therapeutics, Inc."
3226,909108,DHIL,Diamond Hill Investment Group Inc
3227,855886,PDT,John Hancock Premium Dividend Fund
3228,1133470,CVGW,Calavo Growers Inc
3229,863110,ARTNA,Artesian Resources Corp
3230,1624322,BFST,"Business First Bancshares, Inc."
3231,1760717,SCPL,Sciplay Corp
3232,1818383,MAX,"Mediaalpha, Inc."
3233,1066605,HSII,Heidrick & Struggles International Inc
3234,1051003,DSU,"Blackrock Debt Strategies Fund, Inc."
3235,1820378,TBLD,Thornburg Income Builder Opportunities Trust
3236,1817713,JANX,"Janux Therapeutics, Inc."
3237,1823986,WDH,Waterdrop Inc.
3238,1437071,IVR,Invesco Mortgage Capital Inc.
3239,928340,CWCO,Consolidated Water Co. Ltd.
3240,1176194,BLE,Blackrock Municipal Income Trust Ii
3241,1668243,URGN,Urogen Pharma Ltd.
3242,25475,CRD-A,Crawford & Co
3243,1787306,ARQT,"Arcutis Biotherapeutics, Inc."
3244,798287,PTSI,Pam Transportation Services Inc
3245,706129,HBNC,Horizon Bancorp Inc /In/
3246,890447,VTNR,Vertex Energy Inc.
3247,1850235,HEPS,D-Market Electronic Services & Trading
3248,896429,CTLP,"Cantaloupe, Inc."
3249,800457,DGICA,Donegal Group Inc
3250,1494904,GBLI,"Global Indemnity Group, Llc"
3251,1822966,SMR,Nuscale Power Corp
3252,1471420,STK,"Columbia Seligman Premium Technology Growth Fund, Inc."
3253,1488775,CEM,Clearbridge Mlp & Midstream Fund Inc.
3254,1697500,SOI,"Solaris Oilfield Infrastructure, Inc."
3255,1514991,AMCX,Amc Networks Inc.
3256,1233681,BLW,Blackrock Ltd Duration Income Trust
3257,737468,WASH,Washington Trust Bancorp Inc
3258,1124796,LASR,"Nlight, Inc."
3259,1466026,MSBI,"Midland States Bancorp, Inc."
3260,1799567,DDI,"Doubledown Interactive Co., Ltd."
3261,1796280,ORIC,"Oric Pharmaceuticals, Inc."
3262,717720,VALU,Value Line Inc
3263,1842937,HCVI,Hennessy Capital Investment Corp. Vi
3264,1400810,HCI,"Hci Group, Inc."
3265,885125,IQI,Invesco Quality Municipal Income Trust
3266,1276533,JFR,Nuveen Floating Rate Income Fund
3267,1834974,LEV,Lion Electric Co
3268,1129155,MPX,Marine Products Corp
3269,1880438,ANTX,"An2 Therapeutics, Inc."
3270,1050743,PGC,Peapack Gladstone Financial Corp
3271,1016281,CSV,Carriage Services Inc
3272,62234,MCS,Marcus Corp
3273,1574197,FPH,"Five Point Holdings, Llc"
3274,1937653,ZYME,Zymeworks Inc.
3275,1625641,LAW,"Cs Disco, Inc."
3276,1528988,BUI,"Blackrock Utilities, Infrastructure & Power Opportunities Trust"
3277,1731805,HUT,Hut 8 Mining Corp.
3278,1864208,GUG,Guggenheim Active Allocation Fund
3279,1708055,RBBN,Ribbon Communications Inc.
3280,1712463,PACK,Ranpak Holdings Corp.
3281,1855447,TYGO,"Tigo Energy, Inc."
3282,1785493,PXPC,Phoenix Plus Corp.
3283,1891856,GENK,"Gen Restaurant Group, Inc."
3284,879361,MYD,"Blackrock Muniyield Fund, Inc."
3285,916907,SMBC,"Southern Missouri Bancorp, Inc."
3286,1487952,VPG,"Vishay Precision Group, Inc."
3287,1554697,GHY,"Pgim Global High Yield Fund, Inc."
3288,1617242,KRNY,Kearny Financial Corp.
3289,1217234,CDNA,"Caredx, Inc."
3290,1493225,NFBK,"Northfield Bancorp, Inc."
3291,1073748,YUMM,Yummies Inc
3292,1758021,KRT,Karat Packaging Inc.
3293,1838957,RERE,Atrenew Inc.
3294,1464343,ATLC,Atlanticus Holdings Corp
3295,1087786,NXJ,Nuveen New Jersey Quality Municipal Income Fund
3296,1518557,MMD,Mainstay Mackay Definedterm Municipal Opportunities Fund
3297,1508475,VNET,"Vnet Group, Inc."
3298,1953530,OCS,Oculis Holding Ag
3299,1044777,OSPN,Onespan Inc.
3300,1084869,FLWS,1 800 Flowers Com Inc
3301,1687187,METC,"Ramaco Resources, Inc."
3302,1842731,SMWB,Similarweb Ltd.
3303,1808865,ITOS,"Iteos Therapeutics, Inc."
3304,1847112,TRTL,Tortoiseecofin Acquisition Corp. Iii
3305,894627,EGY,Vaalco Energy Inc /De/
3306,1819576,LQDA,Liquidia Corp
3307,1850502,NFYS,Enphys Acquisition Corp.
3308,1282631,NLST,Netlist Inc
3309,1788999,XPER,Xperi Inc.
3310,709337,FMNB,Farmers National Banc Corp /Oh/
3311,1259708,FRA,"Blackrock Floating Rate Income Strategies Fund, Inc."
3312,932695,CYD,China Yuchai International Ltd
3313,1163668,SPFI,"South Plains Financial, Inc."
3314,1703956,BBCP,"Concrete Pumping Holdings, Inc."
3315,1823878,MYPS,"Playstudios, Inc."
3316,1581091,RMAX,"Re/Max Holdings, Inc."
3317,924822,MLR,Miller Industries Inc /Tn/
3318,750686,CAC,Camden National Corp
3319,96869,TRC,Tejon Ranch Co
3320,1769617,HONE,"Harborone Bancorp, Inc."
3321,1145986,ASPN,Aspen Aerogels Inc
3322,1377630,NCMI,"National Cinemedia, Inc."
3323,701347,CPF,Central Pacific Financial Corp
3324,876523,EZPW,Ezcorp Inc
3325,1221029,CPAC,Cementos Pacasmayo Saa
3326,922357,IOCJY,Iochpe-Maxion Sa /Fi
3327,1475348,LBC,Luther Burbank Corp
3328,1321741,GAIN,Gladstone Investment Corporation\De
3329,1478888,NBB,Nuveen Taxable Municipal Income Fund
3330,1215913,HPS,John Hancock Preferred Income Fund Iii
3331,1512499,LIND,"Lindblad Expeditions Holdings, Inc."
3332,1549595,NRIX,"Nurix Therapeutics, Inc."
3333,1808805,NAUT,"Nautilus Biotechnology, Inc."
3334,1789972,CGEM,"Cullinan Oncology, Inc."
3335,1870940,AIRS,"Airsculpt Technologies, Inc."
3336,714562,THFF,First Financial Corp /In/
3337,1837412,SLGC,"Somalogic, Inc."
3338,814549,EBIX,Ebix Inc
3339,1816590,CMPS,Compass Pathways Plc
3340,1383414,PNNT,Pennantpark Investment Corp
3341,1528985,INRE,"Inland Real Estate Income Trust, Inc."
3342,74046,ODC,Oil-Dri Corp Of America
3343,1628063,SRG,Seritage Growth Properties
3344,1793855,ASGI,Abrdn Global Infrastructure Income Fund
3345,1806952,LYEL,"Lyell Immunopharma, Inc."
3346,1828250,CCVI,Churchill Capital Corp Vi
3347,895531,VCV,Invesco California Value Municipal Income Trust
3348,1290677,TPB,"Turning Point Brands, Inc."
3349,814585,MBI,Mbia Inc
3350,1002590,SGU,"Star Group, L.P."
3351,1724755,GHG,Greentree Hospitality Group Ltd.
3352,1795579,CALT,Calliditas Therapeutics Ab
3353,915779,DAKT,Daktronics Inc /Sd/
3354,768899,TBI,"Trueblue, Inc."
3355,1137393,BFK,Blackrock Municipal Income Trust
3356,1838162,SLAM,Slam Corp.
3357,65770,MVIS,"Microvision, Inc."
3358,1340677,SVM,Silvercorp Metals Inc
3359,1899830,PERF,Perfect Corp.
3360,1579733,VITL,"Vital Farms, Inc."
3361,1026214,FMCC,Federal Home Loan Mortgage Corp
3362,1496323,IGMS,"Igm Biosciences, Inc."
3363,351834,STKL,Sunopta Inc.
3364,1759824,ALTG,Alta Equipment Group Inc.
3365,1854545,DDL,Dingdong (Cayman) Ltd
3366,1400891,IHRT,"Iheartmedia, Inc."
3367,1828536,NRGV,"Energy Vault Holdings, Inc."
3368,1413837,FFWM,First Foundation Inc.
3369,1116463,OSUR,Orasure Technologies Inc
3370,1692705,QD,Qudian Inc.
3371,1630805,BW,"Babcock & Wilcox Enterprises, Inc."
3372,724910,NVEC,Nve Corp /New/
3373,77543,TPC,Tutor Perini Corp
3374,835948,MVF,"Blackrock Munivest Fund, Inc."
3375,763532,LYTS,Lsi Industries Inc
3376,1108109,CYH,Community Health Systems Inc
3377,1795251,NNOX,Nano-X Imaging Ltd.
3378,741516,AMNB,American National Bankshares Inc.
3379,1113809,BBW,Build-A-Bear Workshop Inc
3380,1413855,FANH,Fanhua Inc.
3381,1304421,CNSL,"Consolidated Communications Holdings, Inc."
3382,1381074,RTC,Baijiayun Group Ltd
3383,712770,OLP,One Liberty Properties Inc
3384,1322439,EGLE,Eagle Bulk Shipping Inc.
3385,1579684,GCI,"Gannett Co., Inc."
3386,828803,GIM,Templeton Global Income Fund
3387,1698514,NESR,National Energy Services Reunited Corp.
3388,1063344,HT,Hersha Hospitality Trust
3389,1027838,TCMD,Tactile Systems Technology Inc
3390,912147,RMT,"Royce Micro-Cap Trust, Inc."
3391,1808158,RPTX,Repare Therapeutics Inc.
3392,886043,MMU,Western Asset Managed Municipals Fund Inc.
3393,1644378,RMR,Rmr Group Inc.
3394,1341235,ALDX,"Aldeyra Therapeutics, Inc."
3395,783412,DJCO,Daily Journal Corp
3396,1710072,EWTX,"Edgewise Therapeutics, Inc."
3397,1713748,SKE,Skeena Resources Ltd
3398,1534880,ISD,"Pgim High Yield Bond Fund, Inc."
3399,1220754,MODV,Modivcare Inc
3400,711772,CATC,Cambridge Bancorp
3401,866028,PLM,Polymet Mining Corp
3402,1863362,PROC,"Procaps Group, S.A."
3403,1538263,HTBI,"Hometrust Bancshares, Inc."
3404,1517518,EMO,Clearbridge Energy Midstream Opportunity Fund Inc.
3405,1818382,HUMA,"Humacyte, Inc."
3406,1476034,MCB,Metropolitan Bank Holding Corp.
3407,791963,OPY,Oppenheimer Holdings Inc
3408,870780,NQP,Nuveen Pennsylvania Quality Municipal Income Fund
3409,1500881,EU,Encore Energy Corp.
3410,1772921,ONEW,Onewater Marine Inc.
3411,1528356,GNE,Genie Energy Ltd.
3412,1567924,MIESY,"Mitsui E&S Holdings Co., Ltd./Adr"
3413,1587264,NETI,Eneti Inc.
3414,897448,AMRN,Amarin Corp Plc\Uk
3415,1587987,NEWT,"Newtekone, Inc."
3416,1375205,URG,Ur-Energy Inc
3417,1602409,FNGR,"Fingermotion, Inc."
3418,1474627,NEGG,"Newegg Commerce, Inc."
3419,1562051,NML,Neuberger Berman Energy Infrastructure & Income Fund Inc.
3420,1704711,FNKO,"Funko, Inc."
3421,1970509,HYAC,Haymaker Acquisition Corp. 4
3422,1176199,HPI,John Hancock Preferred Income Fund
3423,1762303,RCEL,"Avita Medical, Inc."
